home,away,homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,homeLargestLead,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency,awayLargestLead
2628,198,71,63,8,26,8,22,0,0,12,0,0,43,1.3,0.6666667,0.6666667,0,0.8,1,0,0,0,13,0.441176,68,30,44.11764740943909,0.555556,55.55555820465088,9,5,17,10,20,6,0,44,15,0.4473684,64.6,1.0990713,30.000001192092896,24,48,50,0.4852941,1.0441177,17,5,23,4,5,0,0,10,0,0,33,1,0.4,0.5,0,0.26666668,1,0,0,0,15,0.40678,59,24,40.67796468734741,0.333333,33.33333432674408,3,1,10,15,31,14,0,18,8,0.2857143,65.2,0.9662577,45.16128897666931,10,28,35.71428656578064,0.5254237,1.0677966,1
2277,198,67,85,4,21,4,12,1,0,24,0,0,30,0.6875,0.16666667,0.16666667,0,0.25,1,0,0,0,11,0.464286,56,26,46.42857015132904,0.6,60.00000238418579,15,9,9,16,21,6,0,0,0,0.3,69,0.9710145,28.57142984867096,20,35,57.14285969734192,0.51785713,1.1964285,8,1,26,7,17,0,0,18,0,0,39,0.6923077,0.3888889,0.055555556,9,0.53846157,1,0,0,0,9,0.483333,60,29,48.33333194255829,0.681818,68.18181872367859,22,15,13,13,28,12,1,0,0,0.41935483,69.8,1.217765,42.85714328289032,17,32,53.125,0.5833333,1.4166666,24
2623,198,69,60,4,30,11,20,0,0,13,0,0,38,0.72727275,0.84615386,0.30769232,0,1,1,0,0,0,8,0.396552,58,23,39.65517282485962,0.791667,79.16666865348816,24,19,8,11,21,4,0,28,12,0.22857143,70.6,0.9773371,19.0476194024086,19,37,51.35135054588318,0.43103448,1.1896552,11,4,30,5,13,0,0,18,0,0,41,0.3125,0.2777778,0.22222222,0,0.3125,1,0,0,0,5,0.396825,63,25,39.68254029750824,0.428571,42.85714328289032,7,3,11,16,26,7,0,28,6,0.28947368,70.8,0.8474576,26.923078298568726,18,37,48.64864945411682,0.45238096,0.95238096,6
198,250,71,62,6,28,6,7,0,0,13,0,0,35,1.8888888,0.46153846,0.46153846,17,0.6666667,1,0,0,0,17,0.440678,59,26,44.06779706478119,0.5,50,10,5,7,9,32,14,1,20,7,0.21212122,66,1.0757576,43.75,12,27,44.44444477558136,0.55932206,1.2033899,13,6,31,6,10,0,0,15,0,0,44,0.7692308,0.4,0.4,0,0.46153846,1,0,0,0,10,0.396825,63,25,39.68254029750824,0.583333,58.33333134651184,12,7,13,13,17,5,0,28,3,0.34210527,67.8,0.9144542,29.411765933036804,20,46,43.478259444236755,0.43650794,0.984127,0
233,198,73,82,0,23,5,5,0,0,10,0,0,31,2.6666667,0.5,0,0,1.6666666,1,0,0,0,8,0.446154,65,29,44.6153849363327,0.647059,64.70588445663452,17,11,8,3,18,4,0,36,2,0.22222222,66.8,1.0928143,22.22222238779068,25,47,53.19148898124695,0.47692308,1.1230769,3,6,32,2,7,0,0,17,0,0,34,0.8,0.11764706,0.3529412,0,0.2,1,0,0,0,8,0.534483,58,31,53.448277711868286,0.9,89.99999761581421,10,9,2,10,26,11,0,38,8,0.074074075,70,1.1714286,42.307692766189575,20,32,62.5,0.62931037,1.4137931,13
2571,198,82,76,3,28,5,18,0,0,9,0,0,33,1.4,0.5555556,0.33333334,0,0.5,1,0,0,0,14,0.526316,57,30,52.63158082962036,0.8,80.0000011920929,20,16,5,10,16,6,0,38,13,0.18518518,70,1.1714286,37.5,24,41,58.53658318519592,0.57894737,1.4385965,13,2,24,6,16,0,0,16,0,0,38,1,0.375,0.125,11,0.54545456,1,0,0,0,11,0.424658,73,31,42.465752363204956,1,100,1,1,14,11,42,13,1,36,9,0.33333334,71.4,1.0644257,30.95238208770752,18,31,58.06451439857483,0.51369864,1.0410959,3
198,2172,83,66,8,29,10,15,0,0,16,0,0,37,0.5833333,0.625,0.5,7,0.8333333,1,0,0,0,7,0.492308,65,32,49.23076927661896,0.777778,77.77777910232544,9,7,8,12,27,12,1,38,12,0.24242425,73.6,1.1277174,44.44444477558136,20,38,52.63158082962036,0.5846154,1.2769231,19,6,26,6,14,0,0,10,0,0,36,0.71428573,0.6,0.6,0,0.42857143,1,0,0,0,10,0.390625,64,25,39.0625,0.75,75,12,9,10,14,23,7,0,32,2,0.25641027,72.8,0.9065934,30.434781312942505,18,41,43.90243887901306,0.4453125,1.03125,0
2900,198,66,81,4,22,6,3,0,0,17,0,0,29,1.3333334,0.3529412,0.23529412,0,1,1,0,0,0,8,0.397059,68,27,39.70588147640228,0.625,62.5,8,5,7,6,34,7,0,0,0,0.17073171,70.2,0.940171,20.588235557079315,20,34,58.82353186607361,0.44852942,0.9705882,0,5,36,1,6,0,0,13,0,0,48,0.8181818,0.07692308,0.3846154,0,0.09090909,1,0,0,0,9,0.433333,60,26,43.33333373069763,0.818182,81.81818127632141,22,18,12,11,34,11,0,0,0,0.3529412,67.8,1.1946902,32.35294222831726,15,26,57.692307233810425,0.525,1.35,18
198,2437,107,62,2,43,11,20,0,0,23,0,0,54,1.4615384,0.47826087,0.08695652,0,0.84615386,1,0,0,0,19,0.540541,74,40,54.054051637649536,0.722222,72.22222089767456,18,13,11,13,29,14,0,52,29,0.32352942,83.2,1.2860577,48.27586114406586,26,45,57.777780294418335,0.6351351,1.445946,46,1,24,7,13,0,0,17,0,0,31,0.44444445,0.4117647,0.05882353,0,0.3888889,1,0,0,0,8,0.285714,63,18,28.57142984867096,0.642857,64.28571343421936,28,18,7,18,34,8,0,18,10,0.15555556,85.2,0.7276996,23.52941185235977,10,29,34.48275923728943,0.34920636,0.984127,0
2710,198,86,87,1,31,4,13,0,0,17,0,0,43,1.4,0.23529412,0.05882353,0,0.4,1,0,0,0,14,0.40625,64,26,40.625,0.833333,83.33333134651184,30,25,12,10,26,9,0,0,0,0.31578946,74,1.1621622,34.61538553237915,17,38,44.736841320991516,0.4765625,1.34375,14,4,30,6,7,1,0,22,0,0,35,1.7777778,0.27272728,0.18181819,8,0.6666667,1,0,0,0,16,0.484848,66,32,48.48484992980957,0.777778,77.77777910232544,18,14,5,9,26,9,2,0,0,0.14705883,79.2,1.0984849,34.61538553237915,23,40,57.499998807907104,0.5530303,1.3181819,9
198,2449,71,72,5,32,4,6,0,0,20,0,0,40,0.75,0.2,0.25,0,0.33333334,1,0,0,0,9,0.412698,63,26,41.26984179019928,0.916667,91.66666865348816,12,11,8,12,31,8,0,34,11,0.21621622,71.8,0.9888579,25.806450843811035,18,32,56.25,0.47619048,1.1269841,5,1,27,6,5,0,0,13,0,0,33,1,0.46153846,0.07692308,4.5,0.6666667,1,0,0,0,9,0.416667,60,25,41.66666567325592,0.619048,61.90476417541504,21,13,6,9,22,9,2,28,5,0.17142858,73.4,0.9809264,40.909090638160706,16,38,42.105263471603394,0.49166667,1.2,6
2437,198,88,100,2,24,4,12,0,0,12,0,0,38,2.4,0.33333334,0.16666667,0,0.8,1,0,0,0,12,0.428571,77,33,42.85714328289032,0.722222,72.22222089767456,18,13,14,5,22,9,0,40,16,0.3181818,75.2,1.1702129,40.909090638160706,24,55,43.63636374473572,0.48701298,1.1428572,2,8,33,3,7,0,0,18,0,0,48,1.75,0.16666667,0.44444445,0,0.375,1,0,0,0,14,0.519481,77,40,51.948052644729614,0.6,60.00000238418579,10,6,15,8,30,14,0,48,9,0.4054054,74,1.3513514,46.666666865348816,26,47,55.31914830207825,0.6103896,1.2987013,23
2172,198,80,89,4,26,4,9,0,0,15,0,0,31,1.625,0.26666668,0.26666668,13,0.5,1,0,0,0,13,0.45614,57,26,45.614033937454224,0.842105,84.21052694320679,19,16,5,8,27,12,1,26,3,0.16129032,68.6,1.1661807,44.44444477558136,14,30,46.666666865348816,0.5614035,1.4035088,0,3,27,4,6,0,0,17,0,0,38,1.2857143,0.23529412,0.1764706,9,0.5714286,1,0,0,0,9,0.5,66,33,50,0.642857,64.28571343421936,14,9,11,7,30,14,1,36,8,0.33333334,68.6,1.2973762,46.666666865348816,19,36,52.77777910232544,0.6060606,1.3484849,13
198,2710,85,90,4,28,4,15,0,0,14,0,0,35,0.8888889,0.2857143,0.2857143,0,0.44444445,1,0,0,0,8,0.447761,67,30,44.7761207818985,0.866667,86.66666746139526,15,13,7,9,33,12,0,32,13,0.1891892,75,1.1333333,36.36363744735718,18,34,52.941179275512695,0.53731346,1.2686567,2,5,30,5,18,0,0,16,0,0,40,1.1818181,0.3125,0.3125,13,0.45454547,1,0,0,0,13,0.507042,71,36,50.70422291755676,0.375,37.5,8,3,10,11,30,15,1,36,4,0.2857143,76.2,1.1811024,50,21,41,51.21951103210449,0.6126761,1.2676057,25
198,2900,88,66,5,29,3,10,0,0,13,0,0,46,3.3333333,0.23076923,0.3846154,0,0.5,1,0,0,0,20,0.458333,72,33,45.83333432674408,0.8,80.0000011920929,10,8,17,6,38,14,0,38,7,0.43589744,65,1.3538462,36.84210479259491,19,34,55.88235259056091,0.5555556,1.2222222,22,1,22,4,7,0,0,13,0,0,32,1.3333334,0.30769232,0.07692308,0,0.6666667,1,0,0,0,8,0.409091,66,27,40.909090638160706,0.666667,66.66666865348816,9,6,10,6,25,6,0,40,1,0.25641027,65.6,1.0060976,23.999999463558197,21,41,51.21951103210449,0.45454547,1,6
198,140,91,86,4,27,5,13,0,0,15,0,0,42,1.1,0.33333334,0.26666668,0,0.5,1,0,0,0,11,0.5,58,29,50,0.595238,59.52380895614624,42,25,15,10,22,8,0,42,15,0.51724136,69.8,1.3037249,36.36363744735718,21,36,58.33333134651184,0.5689655,1.5689656,7,3,23,4,14,2,0,28,0,0,30,1.3,0.14285715,0.10714286,13,0.4,1,0,0,0,13,0.516129,62,32,51.61290168762207,0.529412,52.941179275512695,17,9,7,10,23,13,1,38,8,0.23333333,72.8,1.1813186,56.521737575531006,19,39,48.71794879436493,0.62096775,1.3870968,14
282,201,63,87,2,23,8,12,0,0,12,0,0,28,0.625,0.6666667,0.16666667,0,0.5,1,0,0,0,10,0.421053,57,24,42.105263471603394,0.642857,64.28571343421936,14,9,5,16,27,6,0,0,0,0.15151516,73.6,0.85597825,22.22222238779068,18,30,60.00000238418579,0.47368422,1.1052631,3,3,31,10,17,0,0,15,0,0,42,1.4285715,0.6666667,0.2,20,0.71428573,1,0,0,0,20,0.515625,64,33,51.5625,0.75,75,16,12,11,14,21,9,1,0,0,0.3548387,74.4,1.1693548,42.85714328289032,24,43,55.81395626068115,0.5859375,1.359375,28
201,2466,77,59,3,29,8,14,0,0,12,0,0,32,1.4545455,0.6666667,0.25,0,0.72727275,1,0,0,0,16,0.551724,58,32,55.17241358757019,0.363636,36.36363744735718,11,4,3,11,25,9,0,44,20,0.115384616,70.4,1.09375,36.000001430511475,23,33,69.69696879386902,0.62931037,1.3275862,26,0,28,5,12,0,0,13,0,0,34,0.84615386,0.3846154,0,11,0.3846154,1,0,0,0,11,0.438596,57,25,43.85964870452881,0.461538,46.15384638309479,13,6,6,13,17,3,1,28,5,0.1875,70.2,0.8404559,17.64705926179886,22,40,55.000001192092896,0.4649123,1.0350877,2
201,2636,96,44,4,42,8,19,0,0,13,0,0,52,2.2,0.61538464,0.30769232,0,0.8,1,0,0,0,22,0.58209,67,39,58.20895433425903,0.583333,58.33333134651184,12,7,10,10,26,11,0,46,16,0.35714287,71.8,1.3370473,42.307692766189575,28,41,68.29268336296082,0.6641791,1.4328358,53,1,20,4,6,0,0,12,0,0,32,0.33333334,0.33333334,0.083333336,0,0.26666668,1,0,0,0,5,0.227273,66,15,22.727273404598236,0.6,60.00000238418579,10,6,12,15,31,8,0,10,4,0.23529412,73,0.60273975,25.806450843811035,7,35,20.000000298023224,0.28787878,0.6666667,2
201,328,70,73,2,24,10,0,0,0,20,0,0,33,1.6,0.5,0.1,0,1,1,0,0,0,16,0.421875,64,27,42.1875,0.875,87.5,8,7,9,10,33,9,0,0,0,0.24324325,68.2,1.026393,27.272728085517883,18,31,58.06451439857483,0.4921875,1.09375,7,1,30,5,0,0,0,14,0,0,39,1.2307693,0.35714287,0.071428575,8,0.3846154,1,0,0,0,16,0.418182,55,23,41.81818068027496,0.952381,95.23809552192688,21,20,9,13,26,7,2,0,0,0.28125,69.4,1.0518732,26.923078298568726,16,29,55.17241358757019,0.48181817,1.3272728,5
2116,201,62,65,4,15,9,20,0,0,15,0,0,23,0.8333333,0.6,0.26666668,0,0.5,1,0,0,0,15,0.45098,51,23,45.098039507865906,0.625,62.5,8,5,8,18,24,11,0,14,12,0.2857143,64.2,0.96573216,45.83333432674408,12,27,44.44444477558136,0.5588235,1.2156863,4,2,21,10,20,0,0,10,0,0,26,0.84210527,1,0.2,5.3333335,0.5263158,1,0,0,0,16,0.545455,44,24,54.54545617103577,0.846154,84.61538553237915,13,11,5,19,17,6,3,34,16,0.25,66.2,0.98187315,35.29411852359772,18,27,66.66666865348816,0.6136364,1.4772727,10
201,2086,62,66,2,25,7,0,1,0,18,0,0,30,1,0.3888889,0.11111111,7,0.5,1,0,0,0,14,0.446429,56,25,44.64285671710968,0.6,60.00000238418579,5,3,5,14,31,9,2,0,0,0.16129032,69,0.89855075,29.032257199287415,16,25,63.999998569488525,0.52678573,1.1071428,13,1,28,6,0,0,0,11,0,0,43,0.53846157,0.54545456,0.09090909,3.5,0.46153846,1,0,0,0,7,0.412698,63,26,41.26984179019928,0.583333,58.33333134651184,12,7,15,13,19,7,2,0,0,0.4054054,67.8,0.97345126,36.84210479259491,19,44,43.18181872367859,0.46825397,1.0476191,4
201,250,70,50,1,30,6,12,0,0,16,0,0,35,1.117647,0.375,0.0625,0,0.3529412,1,0,0,0,19,0.54902,51,28,54.90196347236633,0.75,75,8,6,5,17,21,8,0,32,9,0.2173913,66.2,1.0574019,38.0952388048172,20,30,66.66666865348816,0.627451,1.372549,28,3,20,11,10,0,0,13,0,0,26,0.6,0.84615386,0.23076923,9,0.73333335,1,0,0,0,9,0.34,50,17,34.00000035762787,0.666667,66.66666865348816,15,10,6,15,21,6,1,18,3,0.18181819,66,0.75757575,28.57142984867096,11,29,37.931033968925476,0.4,1,0
201,2277,57,40,2,25,8,32,0,0,13,0,0,34,0.9166667,0.61538464,0.15384616,11,0.6666667,1,0,0,0,11,0.375,56,21,37.5,0.769231,76.92307829856873,13,10,9,12,25,5,1,30,4,0.25714287,65.2,0.8742332,20.000000298023224,16,31,51.61290168762207,0.41964287,1.0178572,22,1,28,6,10,0,0,16,0,0,35,0.33333334,0.375,0.0625,7,0.2857143,1,0,0,0,7,0.347826,46,16,34.78260934352875,0.6,60.00000238418579,10,6,7,21,13,2,1,24,2,0.23333333,65,0.61538464,15.384615957736969,14,33,42.424243688583374,0.36956522,0.8695652,9
201,2016,72,48,5,29,8,23,0,0,11,0,0,35,0.9,0.72727275,0.45454547,18,0.4,1,0,0,0,18,0.6,45,27,60.00000238418579,0.9,89.99999761581421,10,9,6,20,21,9,1,30,19,0.33333334,64,1.125,42.85714328289032,18,24,75,0.7,1.6,33,0,13,8,16,0,0,13,0,0,29,0.3125,0.61538464,0,2.5,0.5,1,0,0,0,5,0.3,60,18,30.000001192092896,0.615385,61.538463830947876,13,8,16,16,17,4,2,26,6,0.3809524,67.2,0.71428573,23.52941185235977,14,43,32.55814015865326,0.33333334,0.8,2
201,2306,71,69,2,23,4,0,0,0,12,0,0,36,0.84615386,0.33333334,0.16666667,0,0.30769232,1,0,0,0,11,0.403509,57,23,40.35087823867798,0.714286,71.42857313156128,21,15,13,13,27,10,0,0,0,0.38235295,65.4,1.0856268,37.03703582286835,13,30,43.33333373069763,0.49122807,1.245614,15,1,26,8,0,1,0,18,0,0,32,0.90909094,0.44444445,0.055555556,10,0.72727275,1,0,0,0,10,0.423077,52,22,42.307692766189575,0.882353,88.23529481887817,17,15,6,11,22,10,1,0,0,0.2,64.8,1.0648148,45.45454680919647,12,30,40.00000059604645,0.5192308,1.3269231,0
239,201,84,74,2,22,8,17,1,0,17,0,0,34,0.6,0.47058824,0.11764706,12,0.4,1,0,0,0,12,0.563636,55,31,56.36363625526428,0.8,80.0000011920929,20,16,12,20,14,6,1,0,0,0.5,72,1.1666666,42.85714328289032,25,41,60.975611209869385,0.6181818,1.5272727,14,1,13,14,20,1,0,19,0,0,16,1.0588236,0.7368421,0.05263158,18,0.8235294,1,0,0,0,18,0.557692,52,29,55.7692289352417,0.846154,84.61538553237915,13,11,3,17,20,5,1,0,0,0.13043478,72.2,1.0249308,25,24,32,75,0.6057692,1.4230769,1
251,201,66,52,3,21,11,14,1,0,18,0,0,29,0.8181818,0.6111111,0.16666667,4.5,1,1,0,0,0,9,0.468085,47,22,46.80851101875305,0.75,75,24,18,8,11,14,4,2,32,10,0.32,61.6,1.0714287,28.57142984867096,18,33,54.54545617103577,0.5106383,1.4042553,20,1,21,2,9,0,0,21,0,0,33,0.4117647,0.0952381,0.04761905,7,0.11764706,1,0,0,0,7,0.404255,47,19,40.425533056259155,0.590909,59.090906381607056,22,13,12,17,13,1,1,34,0,0.42857143,61.8,0.841424,7.6923079788684845,18,34,52.941179275512695,0.41489363,1.106383,1
2628,201,59,58,4,26,10,0,0,0,14,0,0,37,0.7368421,0.71428573,0.2857143,0,0.5263158,1,0,0,0,14,0.438596,57,25,43.85964870452881,0.454545,45.45454680919647,11,5,11,19,16,4,0,0,0,0.34375,69.4,0.8501441,25,21,41,51.21951103210449,0.47368422,1.0350877,6,0,26,9,0,0,0,16,0,0,36,0.6,0.5625,0,0,0.45,1,0,0,0,12,0.4,60,24,40.00000059604645,1,100,5,5,10,20,22,5,0,0,0,0.2777778,72,0.8055556,22.727273404598236,19,38,50,0.44166666,0.96666664,9
201,2305,64,67,2,19,8,0,0,0,14,0,0,31,1.1818181,0.5714286,0.14285715,6.5,0.72727275,1,0,0,0,13,0.428571,56,24,42.85714328289032,0.666667,66.66666865348816,18,12,12,11,17,4,2,0,0,0.375,64.2,0.99688476,23.52941185235977,20,39,51.28205418586731,0.4642857,1.1428572,6,1,21,5,0,0,0,15,0,0,32,0.9230769,0.33333334,0.06666667,12,0.3846154,1,0,0,0,12,0.473684,57,27,47.36842215061188,0.833333,83.33333134651184,6,5,11,13,17,8,1,0,0,0.36666667,62.4,1.073718,47.05882370471954,19,40,47.49999940395355,0.54385966,1.1754386,12
201,239,51,65,1,20,6,19,0,0,16,0,0,29,0.28,0.375,0.0625,0,0.24,1,0,0,0,7,0.454545,44,20,45.45454680919647,0.6,60.00000238418579,10,6,9,25,18,5,0,0,0,0.375,64,0.796875,27.77777910232544,15,26,57.692307233810425,0.5113636,1.1590909,4,1,18,16,35,0,0,14,0,0,28,0.7058824,1.1428572,0.071428575,6,0.9411765,1,0,0,0,12,0.423077,52,22,42.307692766189575,0.789474,78.94737124443054,19,15,10,17,20,6,2,0,0,0.33333334,68.6,0.94752187,30.000001192092896,16,32,50,0.48076922,1.25,17
277,201,62,72,4,16,11,0,0,0,17,0,0,26,0.46666667,0.64705884,0.23529412,0,0.73333335,1,0,0,0,7,0.377358,53,20,37.73584961891174,0.782609,78.2608687877655,23,18,10,15,16,4,0,0,0,0.3030303,67.2,0.9226191,25,16,37,43.24324429035187,0.41509435,1.1698114,2,1,26,11,0,1,0,20,0,0,32,0.64705884,0.55,0.05,0,0.64705884,1,0,0,0,11,0.511111,45,23,51.11111402511597,0.954545,95.45454382896423,22,21,6,17,14,5,0,0,0,0.27272728,64.8,1.111111,35.71428656578064,18,31,58.06451439857483,0.56666666,1.6,17
201,2628,63,72,0,14,8,16,0,0,14,0,0,20,1.8333334,0.5714286,0,0,1.3333334,1,0,0,0,11,0.407407,54,22,40.74074029922485,0.764706,76.47058963775635,17,13,6,6,26,6,0,32,17,0.1875,60.8,1.0361842,23.076923191547394,16,28,57.14285969734192,0.46296296,1.1666666,1,2,29,3,6,1,0,18,0,0,42,0.9230769,0.16666667,0.11111111,12,0.23076923,1,0,0,0,12,0.528302,53,28,52.83018946647644,0.785714,78.57142686843872,14,11,13,13,17,5,1,42,8,0.52,59.6,1.2080537,29.411765933036804,23,36,63.88888955116272,0.5754717,1.3584906,14
201,2641,70,55,2,26,7,14,0,0,17,0,0,34,0.7777778,0.4117647,0.11764706,14,0.3888889,1,0,0,0,14,0.489362,47,23,48.93617033958435,0.733333,73.33333492279053,15,11,8,18,28,13,1,18,4,0.33333334,64,1.09375,46.42857015132904,10,19,52.63158082962036,0.62765956,1.4893616,17,2,18,9,18,0,0,19,0,0,26,0.61538464,0.47368422,0.10526316,0,0.6923077,1,0,0,0,8,0.396226,53,21,39.62264060974121,0.785714,78.57142686843872,14,11,8,13,17,2,0,30,7,0.25,63.6,0.8647799,11.764705926179886,19,36,52.77777910232544,0.41509435,1.0377358,7
2305,201,71,69,5,23,3,9,0,0,12,0,0,32,1,0.25,0.41666666,0,0.3,1,0,0,0,10,0.530612,49,26,53.06122303009033,0.565217,56.521737575531006,23,13,9,10,14,6,0,32,6,0.39130434,59.2,1.1993243,42.85714328289032,20,35,57.14285969734192,0.59183675,1.4489796,8,3,19,5,11,1,0,22,0,0,26,1.7777778,0.22727273,0.13636364,16,0.5555556,1,0,0,0,16,0.472727,55,26,47.27272689342499,0.727273,72.72727489471436,11,8,7,9,27,9,1,32,2,0.2413793,62.4,1.1057692,33.33333432674408,17,28,60.71428656578064,0.55454546,1.2545455,8
202,2005,58,59,1,17,6,21,0,0,11,0,0,27,0.875,0.54545456,0.09090909,0,0.75,1,0,0,0,7,0.372881,59,22,37.288135290145874,0.875,87.5,8,7,10,8,22,7,0,24,14,0.27027026,60.2,0.96345514,31.81818127632141,15,37,40.54054021835327,0.43220338,0.9830508,11,3,27,3,9,0,0,13,0,0,34,0.68421054,0.23076923,0.23076923,6.5,0.15789473,1,0,0,0,13,0.489796,49,24,48.97959232330322,0.666667,66.66666865348816,3,2,7,19,27,9,2,26,2,0.28,64.2,0.9190032,33.33333432674408,15,22,68.18181872367859,0.5816327,1.2040817,7
227,202,71,77,9,20,5,13,0,0,16,0,0,27,0.73333335,0.3125,0.5625,0,0.33333334,1,0,0,0,11,0.521739,46,24,52.173912525177,0.73913,73.9130437374115,23,17,7,15,15,6,0,34,12,0.3181818,63.2,1.1234177,40.00000059604645,18,31,58.06451439857483,0.5869565,1.5434783,7,2,18,7,14,0,0,18,0,0,28,1.4444444,0.3888889,0.11111111,0,0.7777778,1,0,0,0,13,0.491525,59,29,49.152541160583496,0.923077,92.30769276618958,13,12,10,9,19,7,0,28,6,0.33333334,63.2,1.2183545,36.84210479259491,22,40,55.000001192092896,0.5508475,1.3050847,12
202,204,64,58,0,22,8,21,0,0,14,0,0,34,0.72727275,0.5714286,0,8,0.72727275,1,0,0,0,8,0.388889,54,21,38.88888955116272,0.8,80.0000011920929,20,16,12,11,23,6,1,24,8,0.36363637,62,1.032258,26.0869562625885,15,31,48.38709533214569,0.44444445,1.1851852,9,2,23,7,15,0,0,19,0,0,34,0.6666667,0.36842105,0.10526316,0,0.46666667,1,0,0,0,10,0.431373,51,22,43.13725531101227,0.363636,36.36363744735718,11,4,11,15,24,10,0,20,7,0.37931034,59.4,0.97643095,41.66666567325592,12,27,44.44444477558136,0.5294118,1.137255,3
202,2466,82,75,4,24,8,20,0,0,12,0,0,36,1.0625,0.6666667,0.33333334,0,0.5,1,0,0,0,17,0.465517,58,27,46.55172526836395,0.818182,81.81818127632141,22,18,12,16,23,10,0,30,12,0.38709676,70.8,1.158192,43.478259444236755,17,35,48.571428656578064,0.55172414,1.4137931,11,4,20,8,14,1,0,20,0,0,33,1.1875,0.4,0.2,0,0.5,1,0,0,0,19,0.46875,64,30,46.875,0.5,50,10,5,13,16,27,10,0,24,7,0.38235295,71,1.0563381,37.03703582286835,20,37,54.054051637649536,0.546875,1.171875,7
202,2031,77,63,2,26,6,24,0,0,14,0,0,34,1.6666666,0.42857143,0.14285715,20,0.5,1,0,0,0,20,0.551724,58,32,55.17241358757019,0.583333,58.33333134651184,12,7,8,12,19,6,1,48,14,0.30769232,67.8,1.1356932,31.578946113586426,26,39,66.66666865348816,0.6034483,1.3275862,17,2,21,8,10,1,0,16,0,0,26,0.6875,0.5,0.125,11,0.5,1,0,0,0,11,0.423077,52,22,42.307692766189575,0.777778,77.77777910232544,18,14,5,16,23,5,1,24,8,0.16666667,71.2,0.8848315,21.739129722118378,17,29,58.62069129943848,0.47115386,1.2115384,6
202,254,58,72,1,22,6,11,0,0,14,0,0,29,0.875,0.42857143,0.071428575,3.5,0.75,1,0,0,0,7,0.4,60,24,40.00000059604645,0.75,75,8,6,7,8,16,4,2,0,0,0.19444445,66.2,0.87613297,25,20,44,45.45454680919647,0.43333334,0.96666664,3,1,30,0,9,1,0,14,0,0,45,1.3,0,0.071428575,0,0,1,0,0,0,13,0.444444,63,28,44.44444477558136,0.75,75,12,9,15,10,27,7,0,28,10,0.42857143,62.8,1.1464968,25.925925374031067,21,36,58.33333134651184,0.5,1.1428572,17
202,2351,55,60,5,20,12,31,1,0,13,0,0,25,0.61538464,0.9230769,0.3846154,0,0.9230769,1,0,0,0,8,0.425926,54,23,42.592594027519226,0.545455,54.54545617103577,11,6,5,13,16,3,0,34,8,0.16129032,66.4,0.82831323,18.75,20,38,52.63158082962036,0.4537037,1.0185186,8,3,30,6,11,0,0,12,0,0,40,0.54545456,0.5,0.25,12,0.27272728,1,0,0,0,12,0.458333,48,22,45.83333432674408,0.666667,66.66666865348816,15,10,10,22,19,6,1,32,7,0.3846154,67,0.8955224,31.578946113586426,16,29,55.17241358757019,0.5208333,1.25,10
