homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency
56,67,4,26,4,11,1,0,11,0,0,32,0.8,0.36363637,0.36363637,0,0.4,1,0,0,0,8,0.375,56,21,37.5,0.555556,55.55555820465088,9,5,6,10,23,9,0,0,0,0.17142858,63.6,0.8805032,39.13043439388275,12,33,36.36363744735718,0.45535713,1,2,31,7,17,0,0,9,0,0,38,1.375,0.7777778,0.22222222,0,0.875,1,0,0,0,11,0.466667,60,28,46.666666865348816,0.75,75,8,6,7,8,16,5,0,0,0,0.21875,64.2,1.0436138,31.25,23,44,52.272725105285645,0.5083333,1.1166667
71,74,4,29,2,7,0,0,23,0,0,42,0.9166667,0.08695652,0.17391305,0,0.16666667,1,0,0,0,11,0.444444,63,28,44.44444477558136,0.473684,47.36842215061188,19,9,13,12,22,6,0,0,0,0.37142858,69.6,1.020115,27.272728085517883,22,41,53.658539056777954,0.4920635,1.1269841,3,28,4,11,0,0,16,0,0,43,0.6666667,0.25,0.1875,0,0.44444445,1,0,0,0,6,0.344262,61,21,34.42623019218445,0.794118,79.41176295280457,34,27,15,9,21,5,0,0,0,0.375,68.6,1.0787172,23.80952388048172,16,40,40.00000059604645,0.3852459,1.2131147
57,68,2,28,6,13,0,0,21,0,0,34,0.44444445,0.2857143,0.0952381,8,0.33333334,1,0,0,0,8,0.428571,56,24,42.85714328289032,0.363636,36.36363744735718,11,4,6,18,22,5,1,34,5,0.1875,73.4,0.77656674,22.727273404598236,19,34,55.88235259056091,0.4732143,1.0178572,3,29,10,23,0,0,16,0,0,33,0.9166667,0.625,0.1875,0,0.8333333,1,0,0,0,11,0.470588,51,24,47.05882370471954,0.695652,69.5652186870575,23,16,4,12,19,4,0,40,14,0.14814815,68.2,0.9970675,21.052631735801697,20,32,62.5,0.50980395,1.3333334
68,70,8,29,4,5,1,0,20,0,0,33,1.2727273,0.2,0.4,0,0.36363637,1,0,0,0,14,0.444444,54,24,44.44444477558136,0.571429,57.14285969734192,14,8,4,11,25,12,0,0,0,0.13333334,66.6,1.021021,47.999998927116394,12,29,41.37931168079376,0.5555556,1.2592592,1,28,4,15,1,0,16,0,0,38,1.1111112,0.25,0.0625,0,0.44444445,1,0,0,0,10,0.40678,59,24,40.67796468734741,0.7,69.9999988079071,20,14,10,9,25,8,0,0,0,0.2857143,66,1.060606,31.999999284744263,16,34,47.05882370471954,0.47457626,1.1864407
61,77,4,24,6,10,0,0,11,0,0,35,1.4444444,0.54545456,0.36363637,0,0.6666667,1,0,0,0,13,0.31746,63,20,31.74603283405304,0.714286,71.42857313156128,14,10,11,9,35,11,0,16,4,0.25581396,66.6,0.91591597,31.42857253551483,9,28,32.14285671710968,0.4047619,0.96825397,3,33,8,10,0,0,14,0,0,47,1.5,0.5714286,0.21428572,0,0.8,1,0,0,0,15,0.454545,66,30,45.45454680919647,0.714286,71.42857313156128,14,10,14,10,21,7,0,40,8,0.3888889,67.6,1.1390532,33.33333432674408,23,45,51.11111402511597,0.50757575,1.1666666
82,51,4,37,1,10,0,0,6,0,0,45,1.5384616,0.16666667,0.6666667,20,0.07692308,1,0,0,0,20,0.563636,55,31,56.36363625526428,0.769231,76.92307829856873,13,10,8,13,20,10,1,0,0,0.33333334,66.2,1.2386707,50,21,35,60.00000238418579,0.6545454,1.4909091,3,16,6,13,0,0,13,0,0,25,1.1666666,0.46153846,0.23076923,0,1,1,0,0,0,7,0.333333,66,22,33.33333432674408,0.4,40.00000059604645,5,2,9,6,23,5,0,0,0,0.20454545,65,0.7846154,21.739129722118378,17,43,39.5348846912384,0.37121212,0.77272725
60,69,4,26,3,8,1,0,21,0,0,33,1.125,0.14285715,0.1904762,0,0.375,1,0,0,0,9,0.40678,59,24,40.67796468734741,0.5,50,12,6,7,8,21,6,0,0,0,0.2,64.8,0.9259259,28.57142984867096,18,38,47.36842215061188,0.45762712,1.0169492,7,30,2,9,0,0,14,0,0,43,1.125,0.14285715,0.5,9,0.25,1,0,0,0,9,0.387097,62,24,38.70967626571655,0.705882,70.58823704719543,17,12,13,8,30,9,1,0,0,0.34210527,64.8,1.0648148,30.000001192092896,15,32,46.875,0.45967743,1.1129032
81,74,5,35,2,9,0,0,17,0,0,40,1.0714285,0.11764706,0.29411766,0,0.14285715,1,0,0,0,15,0.490909,55,27,49.09090995788574,0.772727,77.27272510528564,22,17,5,14,26,10,0,28,2,0.17857143,72.8,1.1126373,38.46153914928436,17,29,58.62069129943848,0.58181816,1.4727273,3,26,10,14,2,0,22,0,0,45,1.125,0.45454547,0.13636364,0,1.25,1,0,0,0,9,0.349398,83,29,34.939759969711304,0.916667,91.66666865348816,12,11,19,8,31,5,0,34,4,0.35185185,76.8,0.9635416,16.129031777381897,24,52,46.15384638309479,0.37951806,0.8915663
105,100,2,28,11,26,2,0,23,0,0,41,1.2727273,0.47826087,0.08695652,0,1,1,0,0,0,14,0.43662,71,31,43.661972880363464,0.777778,77.77777910232544,45,35,13,11,25,8,0,38,19,0.325,87,1.2068965,31.999999284744263,23,46,50,0.49295774,1.4788733,5,28,5,6,2,0,28,0,0,42,1.1666666,0.17857143,0.17857143,0,0.2777778,1,0,0,0,21,0.430556,72,31,43.05555522441864,0.896552,89.65517282485962,29,26,14,18,27,12,0,34,7,0.34146342,87.6,1.1415526,44.44444477558136,19,45,42.222222685813904,0.5138889,1.3888888
79,85,1,27,4,11,1,0,21,0,0,33,0.8125,0.1904762,0.04761905,0,0.25,1,0,0,0,13,0.446429,56,25,44.64285671710968,0.833333,83.33333134651184,24,20,6,16,28,9,0,0,0,0.19354838,75.6,1.0449736,32.14285671710968,16,28,57.14285969734192,0.52678573,1.4107143,0,26,10,15,1,0,19,0,0,39,1.25,0.5263158,0,10,1.25,1,0,0,0,10,0.426471,68,29,42.64705777168274,0.791667,79.16666865348816,24,19,13,8,17,8,1,0,0,0.33333334,73.6,1.1548914,47.05882370471954,21,51,41.17647111415863,0.4852941,1.25
78,68,2,29,9,17,0,0,20,0,0,38,1.3,0.45,0.1,0,0.9,1,0,0,0,13,0.439394,66,29,43.939393758773804,0.9,89.99999761581421,10,9,9,10,31,11,0,0,0,0.24324325,71,1.0985916,35.48386991024017,18,35,51.428574323654175,0.52272725,1.1818181,0,29,1,2,0,0,14,0,0,33,0.9230769,0.071428575,0,0,0.07692308,1,0,0,0,12,0.462963,54,25,46.296295523643494,0.7,69.9999988079071,20,14,4,13,18,4,0,0,0,0.13793103,71,0.9577465,22.22222238779068,21,36,58.33333134651184,0.5,1.2592592
65,56,2,30,8,13,0,0,13,0,0,40,1,0.61538464,0.15384616,0,0.61538464,1,0,0,0,13,0.375,56,21,37.5,0.789474,78.94737124443054,19,15,10,13,20,8,0,22,0,0.2857143,66.6,0.975976,40.00000059604645,13,36,36.11111044883728,0.44642857,1.1607143,1,27,6,8,1,0,18,0,0,40,1,0.33333334,0.055555556,13,0.46153846,1,0,0,0,13,0.338462,65,22,33.84615480899811,0.75,75,8,6,13,13,28,6,1,26,6,0.30232558,69.2,0.80924857,21.42857164144516,16,37,43.24324429035187,0.3846154,0.86153847
93,67,3,29,8,25,0,0,18,0,0,41,3.1666667,0.44444445,0.16666667,0,1.3333334,1,0,0,0,19,0.513514,74,38,51.35135054588318,0.625,62.5,8,5,12,6,30,12,0,0,0,0.33333334,71.2,1.3061799,40.00000059604645,26,44,59.090906381607056,0.5945946,1.2567568,2,23,1,11,0,0,13,0,0,34,0.8666667,0.07692308,0.15384616,0,0.06666667,1,0,0,0,13,0.393443,61,24,39.34426307678223,0.736842,73.68420958518982,19,14,11,15,19,5,0,0,0,0.2972973,72.6,0.92286503,26.31579041481018,19,42,45.23809552192688,0.43442622,1.0983607
88,69,2,27,7,19,0,0,13,0,0,38,3.4,0.53846157,0.15384616,17,1.4,1,0,0,0,17,0.514706,68,35,51.47058963775635,0.625,62.5,8,5,11,5,32,13,1,34,8,0.33333334,66.2,1.3293052,40.625,22,36,61.11111044883728,0.6102941,1.2941177,0,23,4,3,0,0,14,0,0,29,1.3571428,0.2857143,0,0,0.2857143,1,0,0,0,19,0.428571,56,24,42.85714328289032,0.9,89.99999761581421,10,9,6,14,27,12,0,20,0,0.1875,68,1.0147059,44.44444477558136,12,29,41.37931168079376,0.53571427,1.2321428
82,70,5,25,9,19,0,0,15,0,0,31,1.1333333,0.6,0.33333334,17,0.6,1,0,0,0,17,0.561404,57,32,56.14035129547119,0.769231,76.92307829856873,13,10,6,15,16,8,1,42,6,0.24,72.2,1.1357341,50,24,41,58.53658318519592,0.6315789,1.4385965,4,22,7,14,0,0,16,0,0,33,0.7222222,0.4375,0.25,0,0.3888889,1,0,0,0,13,0.442623,61,27,44.262295961380005,0.636364,63.63636255264282,11,7,11,18,24,9,0,28,4,0.32352942,72.4,0.9668508,37.5,18,37,48.64864945411682,0.5163934,1.1475409
73,55,1,31,6,9,0,0,15,0,0,36,1.5,0.4,0.06666667,0,0.75,1,0,0,0,12,0.472727,55,26,47.27272689342499,0.736842,73.68420958518982,19,14,5,8,21,7,0,28,7,0.1724138,65.6,1.1128049,33.33333432674408,19,34,55.88235259056091,0.53636366,1.3272728,3,27,3,5,0,0,17,0,0,29,1.2,0.1764706,0.1764706,0,0.3,1,0,0,0,12,0.396226,53,21,39.62264060974121,0.8,80.0000011920929,10,8,2,10,17,5,0,28,4,0.0625,65,0.84615386,29.411765933036804,16,36,44.44444477558136,0.44339624,1.0377358
64,97,6,29,1,4,0,0,10,0,0,35,1.2,0.1,0.6,0,0.1,1,0,0,0,12,0.366667,60,22,36.666667461395264,0.882353,88.23529481887817,17,15,6,10,17,5,0,26,0,0.15789473,70.8,0.90395474,29.411765933036804,17,43,39.5348846912384,0.40833333,1.0666667,1,32,7,18,0,0,14,0,0,38,6.25,0.5,0.071428575,25,1.75,1,0,0,0,25,0.521127,71,37,52.112674713134766,0.625,62.5,8,5,6,4,34,18,1,28,2,0.1764706,73.2,1.3251367,52.941179275512695,19,37,51.35135054588318,0.64788735,1.3661972
56,75,4,23,4,7,0,0,11,0,0,33,0.75,0.36363637,0.36363637,0,0.25,1,0,0,0,12,0.351852,54,19,35.18518507480621,0.909091,90.90909361839294,11,10,10,16,22,8,0,20,0,0.2857143,64.4,0.8695652,36.36363744735718,11,32,34.375,0.42592594,1.037037,6,26,14,22,0,0,11,0,0,36,1.7,1.2727273,0.54545456,0,1.4,1,0,0,0,17,0.466667,60,28,46.666666865348816,0.666667,66.66666865348816,9,6,10,10,27,13,0,30,8,0.3125,63.6,1.1792454,48.148149251937866,15,33,45.45454680919647,0.575,1.25
71,67,1,27,8,18,0,0,13,0,0,34,1.5,0.61538464,0.07692308,0,0.8,1,0,0,0,15,0.517241,58,30,51.724135875701904,0.6,60.00000238418579,10,6,7,10,15,5,0,42,12,0.25,65,1.0923077,33.33333432674408,25,43,58.139532804489136,0.5603448,1.2241379,1,22,8,8,0,0,15,0,0,30,1.6,0.53333336,0.06666667,16,0.8,1,0,0,0,16,0.440678,59,26,44.06779706478119,0.769231,76.92307829856873,13,10,8,10,20,5,1,38,6,0.24242425,67.2,0.9970239,25,21,39,53.84615659713745,0.48305085,1.1355932
63,81,7,22,7,14,0,0,11,0,0,30,0.8666667,0.6363636,0.6363636,0,0.46666667,1,0,0,0,13,0.403846,52,21,40.38461446762085,0.764706,76.47058963775635,17,13,8,15,20,8,0,24,2,0.2580645,65.8,0.95744675,40.00000059604645,13,32,40.625,0.48076922,1.2115384,8,25,8,19,0,0,15,0,0,38,1.9,0.53333336,0.53333336,0,0.8,1,0,0,0,19,0.484375,64,31,48.4375,0.642857,64.28571343421936,14,9,13,10,19,10,0,36,3,0.3939394,66.6,1.2162162,52.63158082962036,21,45,46.666666865348816,0.5625,1.265625
82,80,3,28,5,0,2,0,25,0,0,33,0.75,0.2,0.12,15,0.25,1,0,0,0,15,0.531915,47,25,53.19148898124695,0.92,92.00000166893005,25,23,5,20,21,9,1,24,0,0.22727273,73,1.1232877,42.85714328289032,16,26,61.538463830947876,0.62765956,1.7446809,2,15,13,27,0,0,17,0,0,18,1.5,0.7647059,0.11764706,0,1.625,1,0,0,0,12,0.490909,55,27,49.09090995788574,0.730769,73.07692170143127,26,19,3,8,22,7,0,36,4,0.10714286,70.4,1.1363636,31.81818127632141,20,33,60.60606241226196,0.55454546,1.4545455
83,69,1,27,4,14,0,0,17,0,0,37,1.4375,0.23529412,0.05882353,7.6666665,0.25,1,0,0,0,23,0.534483,58,31,53.448277711868286,0.777778,77.77777910232544,9,7,10,16,28,14,3,34,3,0.37037036,70.6,1.1756374,50,17,30,56.66666626930237,0.6551724,1.4310344,3,18,9,23,0,0,13,0,0,24,1.3333334,0.6923077,0.23076923,0,1,1,0,0,0,12,0.436364,55,24,43.63636374473572,0.684211,68.42105388641357,19,13,6,9,24,8,0,30,9,0.19354838,65.6,1.0518293,33.33333432674408,16,31,51.61290168762207,0.5090909,1.2545455
78,79,3,28,6,4,1,0,23,0,0,38,0.5,0.26086956,0.13043478,0,0.3,1,0,0,0,10,0.509091,55,28,50.90909004211426,0.695652,69.5652186870575,23,16,10,20,19,6,0,0,0,0.37037036,74.2,1.051213,31.578946113586426,22,36,61.11111044883728,0.56363636,1.4181818,3,21,12,17,0,0,21,0,0,39,0.7777778,0.5714286,0.14285715,7,1.3333334,1,0,0,0,7,0.432432,74,32,43.24324429035187,0.565217,56.521737575531006,23,13,18,9,7,2,1,0,0,0.42857143,75.2,1.050532,28.57142984867096,30,67,44.7761207818985,0.44594595,1.0675676
87,65,4,36,9,12,0,0,20,0,0,52,1,0.45,0.2,0,0.47368422,1,0,0,0,19,0.446154,65,29,44.6153849363327,0.695652,69.5652186870575,23,16,16,19,32,13,0,32,16,0.44444445,77.2,1.126943,40.625,16,33,48.48484992980957,0.54615384,1.3384615,3,23,8,14,0,0,16,0,0,38,0.61538464,0.5,0.1875,0,0.61538464,1,0,0,0,8,0.352113,71,25,35.211268067359924,0.526316,52.63158082962036,19,10,15,13,17,5,0,22,4,0.32608697,76.6,0.84856397,29.411765933036804,20,54,37.03703582286835,0.38732395,0.91549295
90,106,7,21,4,11,0,0,14,0,0,30,1.0909091,0.2857143,0.5,0,0.36363637,1,0,0,0,12,0.514706,68,35,51.47058963775635,0.615385,61.538463830947876,13,8,9,11,27,12,0,0,0,0.27272728,75.2,1.1968086,44.44444477558136,23,41,56.09756112098694,0.60294116,1.3235294,3,27,7,20,0,0,13,0,0,41,2.4444444,0.53846157,0.23076923,22,0.7777778,1,0,0,0,22,0.526316,76,40,52.63158082962036,0.933333,93.33333373069763,15,14,14,9,20,12,1,0,0,0.3888889,78,1.3589743,60.00000238418579,28,56,50,0.6052632,1.3947369
94,49,13,37,8,25,0,0,11,0,0,54,1.4166666,0.72727275,1.1818181,0,0.6666667,1,0,0,0,17,0.492754,69,34,49.275362491607666,0.64,63.999998569488525,25,16,17,12,31,10,0,44,26,0.4857143,74,1.2702702,32.258063554763794,24,38,63.15789222717285,0.5652174,1.3623189,2,22,4,5,0,0,20,0,0,37,0.6111111,0.2,0.1,0,0.22222222,1,0,0,0,11,0.275362,69,19,27.53623127937317,0.555556,55.55555820465088,9,5,15,18,23,6,0,22,2,0.3,75.6,0.6481482,26.0869562625885,13,46,28.260868787765503,0.3188406,0.71014494
100,58,8,30,16,34,0,0,16,0,0,45,2.5555556,1,0.5,0,1.7777778,1,0,0,0,23,0.5,74,37,50,0.65,64.99999761581421,20,13,15,9,40,13,0,48,32,0.4054054,76,1.3157895,32.499998807907104,24,34,70.58823704719543,0.5878378,1.3513514,1,23,4,7,0,0,19,0,0,33,0.5416667,0.21052632,0.05263158,4.3333335,0.16666667,1,0,0,0,13,0.375,56,21,37.5,0.6,60.00000238418579,15,9,10,24,22,7,3,24,8,0.2857143,79,0.73417723,31.81818127632141,14,34,41.17647111415863,0.4375,1.0357143
65,64,3,30,3,10,0,0,15,0,0,37,0.8888889,0.2,0.2,4,0.33333334,1,0,0,0,8,0.415385,65,27,41.53846204280853,0.666667,66.66666865348816,9,6,7,9,20,5,2,32,5,0.18421052,72.6,0.89531684,25,22,45,48.88888895511627,0.45384616,1,2,31,4,5,1,0,13,0,0,49,0.8181818,0.30769232,0.15384616,9,0.36363637,1,0,0,0,9,0.352113,71,25,35.211268067359924,0.666667,66.66666865348816,15,10,18,11,22,4,1,36,11,0.39130434,71,0.90140843,18.18181872367859,21,49,42.85714328289032,0.3802817,0.90140843
64,78,5,19,5,10,0,0,16,0,0,25,0.6666667,0.3125,0.3125,12,0.2777778,1,0,0,0,12,0.509804,51,26,50.98039507865906,0.75,75,8,6,6,18,16,6,1,32,3,0.24,67.2,0.952381,37.5,20,35,57.14285969734192,0.5686275,1.254902,4,20,12,21,0,0,12,0,0,35,1.3,1,0.33333334,0,1.2,1,0,0,0,13,0.466667,60,28,46.666666865348816,0.681818,68.18181872367859,22,15,15,10,20,7,0,40,10,0.46875,63.8,1.2225705,34.99999940395355,21,40,52.49999761581421,0.525,1.3
64,51,3,28,11,14,0,0,14,0,0,42,1.2142857,0.78571427,0.21428572,8.5,0.78571427,1,0,0,0,17,0.440678,59,26,44.06779706478119,0.416667,41.66666567325592,12,5,14,14,30,7,2,36,18,0.42424244,65.8,0.9726443,23.333333432674408,19,29,65.51724076271057,0.5,1.0847458,1,24,7,11,1,0,14,0,0,36,0.6666667,0.5,0.071428575,10,0.46666667,1,0,0,0,10,0.333333,57,19,33.33333432674408,0.692308,69.2307710647583,13,9,12,15,21,4,1,26,4,0.31578946,66.2,0.7703928,19.0476194024086,15,36,41.66666567325592,0.36842105,0.8947368
86,75,6,31,8,16,0,0,18,0,0,37,2,0.44444445,0.33333334,0,0.8888889,1,0,0,0,18,0.508772,57,29,50.877195596694946,0.78125,78.125,32,25,6,9,12,3,0,44,14,0.21428572,72.8,1.1813186,25,26,45,57.777780294418335,0.5350877,1.5087719,9,27,4,6,0,0,20,0,0,43,0.9166667,0.2,0.45,0,0.33333334,1,0,0,0,11,0.369863,73,27,36.986300349235535,0.8,80.0000011920929,15,12,16,12,27,9,0,30,10,0.3478261,75,1,33.33333432674408,18,46,39.13043439388275,0.43150684,1.0273973
54,74,6,20,8,14,0,0,14,0,0,27,0.46666667,0.5714286,0.42857143,7,0.53333336,1,0,0,0,7,0.339286,56,19,33.92857015132904,0.647059,64.70588445663452,17,11,7,15,21,5,1,18,4,0.1891892,71.8,0.7520891,23.80952388048172,14,35,40.00000059604645,0.38392857,0.96428573,5,34,7,15,0,0,16,0,0,49,1,0.4375,0.3125,0,0.4117647,1,0,0,0,17,0.42623,61,26,42.62295067310333,0.8125,81.25,16,13,15,17,27,9,0,34,13,0.42857143,69.4,1.0662824,33.33333432674408,17,34,50,0.5,1.2131147
102,64,3,32,9,20,0,0,15,0,0,50,2.8,0.6,0.2,0,0.9,1,0,0,0,28,0.573333,75,43,57.33333230018616,0.75,75,8,6,18,10,22,10,0,64,26,0.5625,70.2,1.4529915,45.45454680919647,33,53,62.26415038108826,0.64,1.36,5,15,6,10,0,0,15,0,0,28,0.6923077,0.4,0.33333334,0,0.46153846,1,0,0,0,9,0.375,64,24,37.5,0.578947,57.894736528396606,19,11,13,13,25,5,0,38,6,0.325,71.6,0.8938548,20.000000298023224,19,39,48.71794879436493,0.4140625,1
80,74,7,24,9,14,0,0,20,0,0,42,0.7647059,0.45,0.35,0,0.5294118,1,0,0,0,13,0.428571,70,30,42.85714328289032,0.722222,72.22222089767456,18,13,18,17,21,7,0,0,0,0.45,76.2,1.0498688,33.33333432674408,23,49,46.93877696990967,0.47857141,1.1428572,3,26,8,13,1,0,18,0,0,36,0.84210527,0.44444445,0.16666667,16,0.42105263,1,0,0,0,16,0.466667,60,28,46.666666865348816,0.647059,64.70588445663452,17,11,10,19,21,7,1,0,0,0.3125,76.8,0.9635416,33.33333432674408,21,39,53.84615659713745,0.525,1.2333333
70,59,3,27,2,13,0,0,15,0,0,35,0.85714287,0.13333334,0.2,9,0.0952381,1,0,0,0,18,0.531915,47,25,53.19148898124695,0.666667,66.66666865348816,12,8,8,21,25,12,2,18,5,0.36363637,66.8,1.0479041,47.999998927116394,13,22,59.090906381607056,0.65957445,1.4893616,1,16,11,17,0,0,16,0,0,21,0.6363636,0.6875,0.0625,7,1,1,0,0,0,7,0.428571,56,24,42.85714328289032,0.636364,63.63636255264282,11,7,5,11,19,4,1,28,8,0.15625,67.4,0.8753709,21.052631735801697,20,37,54.054051637649536,0.4642857,1.0535715
85,53,3,31,3,15,0,0,14,0,0,37,1.5,0.21428572,0.21428572,0,0.3,1,0,0,0,15,0.574468,47,27,57.446807622909546,0.7,69.9999988079071,30,21,6,10,22,10,0,32,6,0.3,63,1.3492063,45.45454680919647,17,25,68.00000071525574,0.68085104,1.8085107,1,18,5,2,1,0,23,0,0,26,0.8333333,0.2173913,0.04347826,5,0.41666666,1,0,0,0,10,0.333333,60,20,33.33333432674408,0.666667,66.66666865348816,6,4,8,12,28,9,2,20,13,0.2,68.4,0.77485377,32.14285671710968,11,32,34.375,0.40833333,0.8833333
66,54,4,23,7,19,0,0,11,0,0,34,2.125,0.6363636,0.36363637,17,0.875,1,0,0,0,17,0.433333,60,26,43.33333373069763,0.8,80.0000011920929,10,8,11,8,22,6,1,32,12,0.32352942,62,1.0645162,27.272728085517883,20,38,52.63158082962036,0.48333332,1.1,5,23,3,9,0,0,15,0,0,28,0.9375,0.2,0.33333334,7.5,0.1875,1,0,0,0,15,0.42,50,21,41.999998688697815,0.666667,66.66666865348816,6,4,5,16,27,8,2,20,4,0.1724138,65.4,0.82568806,29.629629850387573,13,23,56.521737575531006,0.5,1.08
51,84,2,15,7,0,0,0,15,0,0,37,0.5,0.46666667,0.13333334,7,0.5,1,0,0,0,7,0.30303,66,20,30.30303120613098,0.4375,43.75,16,7,22,14,16,4,1,0,0,0.47826087,65.4,0.7798165,25,16,50,31.999999284744263,0.33333334,0.77272725,9,28,7,0,0,0,16,0,0,31,1.3571428,0.4375,0.5625,19,0.5,1,0,0,0,19,0.630435,46,29,63.04348111152649,0.894737,89.47368264198303,19,17,3,14,18,9,1,0,0,0.1764706,65.6,1.2804878,50,20,28,71.42857313156128,0.7282609,1.826087
48,77,2,14,5,0,0,0,15,0,0,27,1.4285715,0.33333334,0.13333334,0,0.71428573,1,0,0,0,10,0.322034,59,19,32.20339119434357,0.428571,42.85714328289032,14,6,13,7,28,4,0,0,0,0.325,58.6,0.81911266,14.28571492433548,15,31,48.38709533214569,0.3559322,0.8135593,5,31,4,0,1,0,15,0,0,42,1.7,0.26666668,0.33333334,0,0.4,1,0,0,0,17,0.529412,51,27,52.941179275512695,0.857143,85.71428656578064,14,12,11,10,22,11,0,0,0,0.45833334,55.6,1.3848921,50,16,29,55.17241358757019,0.6372549,1.5098039
68,57,5,27,6,15,0,0,12,0,0,32,1.5,0.5,0.41666666,0,0.6,1,0,0,0,15,0.471698,53,25,47.16981053352356,0.692308,69.2307710647583,13,9,5,10,23,9,0,24,12,0.17857143,63.2,1.0759493,39.13043439388275,16,30,53.33333611488342,0.5566038,1.2830188,1,24,4,18,0,0,15,0,0,28,1.2727273,0.26666668,0.06666667,0,0.36363637,1,0,0,0,14,0.407407,54,22,40.74074029922485,0.714286,71.42857313156128,7,5,4,11,24,8,0,18,10,0.125,63.8,0.89341694,33.33333432674408,14,30,46.666666865348816,0.4814815,1.0555556
56,71,4,21,7,12,0,0,17,0,0,25,0.6923077,0.4117647,0.23529412,9,0.53846157,1,0,0,0,9,0.411765,51,21,41.17647111415863,0.666667,66.66666865348816,12,8,4,13,25,6,1,24,0,0.13333334,65.8,0.8510638,23.999999463558197,15,26,57.692307233810425,0.47058824,1.0980393,5,28,4,21,0,0,15,0,0,36,1.1818181,0.26666668,0.33333334,13,0.36363637,1,0,0,0,13,0.410714,56,23,41.07142984867096,0.947368,94.73684430122375,19,18,8,11,23,7,1,28,12,0.24242425,67.6,1.0502958,30.434781312942505,16,33,48.48484992980957,0.4732143,1.2678572
72,87,2,19,3,2,0,0,18,0,0,24,1.6666666,0.16666667,0.11111111,10,0.5,1,0,0,0,10,0.5,56,28,50,0.846154,84.61538553237915,13,11,5,6,21,5,1,40,2,0.17857143,63.2,1.1392405,23.80952388048172,23,35,65.71428775787354,0.54464287,1.2857143,4,24,3,10,0,0,12,0,0,28,2.1666667,0.25,0.33333334,13,0.5,1,0,0,0,13,0.55102,49,27,55.10203838348389,0.851852,85.18518805503845,27,23,4,6,22,10,1,28,6,0.18181819,62.8,1.3853503,45.45454680919647,17,27,62.962961196899414,0.6530612,1.7755102
72,75,1,19,5,11,0,0,19,0,0,27,1.3636364,0.2631579,0.05263158,15,0.45454547,1,0,0,0,15,0.517857,56,29,51.78571343421936,0.8,80.0000011920929,5,4,8,11,28,10,1,32,8,0.2962963,62,1.1612903,35.71428656578064,19,28,67.85714030265808,0.60714287,1.2857143,3,20,4,10,0,0,10,0,0,29,2.5,0.4,0.3,0,0.6666667,1,0,0,0,15,0.481481,54,26,48.148149251937866,0.84,83.99999737739563,25,21,9,6,16,2,0,30,4,0.32142857,61,1.2295082,12.5,24,38,63.15789222717285,0.5,1.3888888
69,62,5,23,3,16,0,0,13,0,0,33,1,0.23076923,0.3846154,0,0.25,1,0,0,0,12,0.509434,53,27,50.94339847564697,0.714286,71.42857313156128,14,10,10,12,12,5,0,40,9,0.3846154,60.6,1.1386139,41.66666567325592,22,41,53.658539056777954,0.5566038,1.3018868,1,19,4,11,0,0,18,0,0,30,1.1818181,0.22222222,0.055555556,0,0.36363637,1,0,0,0,13,0.466667,60,28,46.666666865348816,0.25,25,4,1,11,11,20,5,0,32,10,0.34375,61.6,1.0064936,25,23,40,57.499998807907104,0.5083333,1.0333333
